"GEO_ID","NAME","K202402_001E","K202402_001EA","K202402_001M","K202402_001MA","K202402_002E","K202402_002EA","K202402_002M","K202402_002MA","K202402_003E","K202402_003EA","K202402_003M","K202402_003MA","K202402_004E","K202402_004EA","K202402_004M","K202402_004MA","K202402_005E","K202402_005M","K202402_005MA","K202402_005EA","K202402_006E","K202402_006EA","K202402_006M","K202402_006MA","K202402_007E","K202402_007EA","K202402_007M","K202402_007MA","K202402_008E","K202402_008EA","K202402_008M","K202402_008MA","K202402_009E","K202402_009EA","K202402_009M","K202402_009MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Employee of private company workers","Annotation of Estimate!!Total:!!Employee of private company workers","Margin of Error!!Total:!!Employee of private company workers","Annotation of Margin of Error!!Total:!!Employee of private company workers","Estimate!!Total:!!Self-employed in own incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own incorporated business workers","Margin of Error!!Total:!!Self-employed in own incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own incorporated business workers","Estimate!!Total:!!Private not-for-profit wage and salary workers","Annotation of Estimate!!Total:!!Private not-for-profit wage and salary workers","Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Annotation of Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Estimate!!Total:!!Local government workers","Margin of Error!!Total:!!Local government workers","Annotation of Margin of Error!!Total:!!Local government workers","Annotation of Estimate!!Total:!!Local government workers","Estimate!!Total:!!State government workers","Annotation of Estimate!!Total:!!State government workers","Margin of Error!!Total:!!State government workers","Annotation of Margin of Error!!Total:!!State government workers","Estimate!!Total:!!Federal government workers","Annotation of Estimate!!Total:!!Federal government workers","Margin of Error!!Total:!!Federal government workers","Annotation of Margin of Error!!Total:!!Federal government workers","Estimate!!Total:!!Self-employed in own not incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own not incorporated business workers","Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Estimate!!Total:!!Unpaid family workers","Annotation of Estimate!!Total:!!Unpaid family workers","Margin of Error!!Total:!!Unpaid family workers","Annotation of Margin of Error!!Total:!!Unpaid family workers",
"0500000US45051","Horry County, South Carolina","150163","null","4626","null","98866","null","4739","null","6589","null","1761","null","8198","null","1602","null","10502","1965","null","null","7659","null","1679","null","2863","null","903","null","15420","null","2744","null","66","null","81","null",
"0500000US45053","Jasper County, South Carolina","15321","null","1585","null","10236","null","1479","null","600","null","443","null","871","null","624","null","1103","1020","null","null","1040","null","721","null","873","null","589","null","598","null","489","null","0","null","226","null",
"0500000US45055","Kershaw County, South Carolina","28332","null","2127","null","17242","null","1789","null","1237","null","575","null","1845","null","800","null","2830","1053","null","null","1750","null","816","null","1188","null","584","null","2240","null","995","null","0","null","226","null",
"0500000US45057","Lancaster County, South Carolina","45715","null","2478","null","32532","null","3654","null","1015","null","883","null","3395","null","1349","null","4579","1671","null","null","1763","null","1098","null","347","null","473","null","1942","null","1042","null","142","null","168","null",
"0500000US45059","Laurens County, South Carolina","30086","null","2103","null","22484","null","2213","null","787","null","520","null","1309","null","448","null","1603","735","null","null","1001","null","602","null","46","null","79","null","2856","null","1021","null","0","null","226","null",
"0500000US45063","Lexington County, South Carolina","144154","null","3793","null","94462","null","3982","null","5212","null","1241","null","9604","null","1513","null","10260","1814","null","null","12460","null","1893","null","2675","null","956","null","9268","null","1760","null","213","null","139","null",
"0500000US45067","Marion County, South Carolina","9471","null","1566","null","6316","null","1344","null","179","null","268","null","1207","null","808","null","557","492","null","null","973","null","573","null","32","null","67","null","207","null","210","null","0","null","226","null",
"0500000US45069","Marlboro County, South Carolina","9047","null","1289","null","6639","null","1158","null","267","null","283","null","816","null","744","null","802","574","null","null","170","null","134","null","115","null","94","null","230","null","261","null","8","null","17","null",
"0500000US45071","Newberry County, South Carolina","17038","null","1202","null","10838","null","1338","null","834","null","497","null","2381","null","722","null","1599","670","null","null","653","null","454","null","99","null","137","null","634","null","404","null","0","null","226","null",
"0500000US45073","Oconee County, South Carolina","31366","null","2475","null","20531","null","2379","null","1401","null","675","null","2409","null","958","null","2483","742","null","null","1475","null","932","null","411","null","452","null","2508","null","1062","null","148","null","183","null",
"0500000US45075","Orangeburg County, South Carolina","32155","null","2311","null","21508","null","2233","null","994","null","695","null","966","null","538","null","2049","884","null","null","3905","null","1326","null","247","null","299","null","2435","null","978","null","51","null","86","null",
"0500000US45077","Pickens County, South Carolina","59503","null","3086","null","39830","null","2845","null","2205","null","965","null","4892","null","1390","null","3754","1087","null","null","4999","null","1341","null","366","null","288","null","3282","null","1013","null","175","null","228","null",
"0500000US45079","Richland County, South Carolina","199645","null","5656","null","125614","null","6324","null","7758","null","1572","null","14328","null","2417","null","11842","2551","null","null","23443","null","2751","null","9590","null","2661","null","6689","null","1524","null","381","null","444","null",
"0500000US45083","Spartanburg County, South Carolina","158735","null","3854","null","115441","null","4660","null","4949","null","1477","null","10413","null","1705","null","12408","2440","null","null","6623","null","1355","null","1343","null","550","null","7508","null","1478","null","50","null","61","null",
"0500000US45085","Sumter County, South Carolina","41395","null","2708","null","27922","null","2560","null","1035","null","477","null","4506","null","1251","null","2257","826","null","null","2388","null","1120","null","1759","null","649","null","1528","null","1096","null","0","null","226","null",
"0500000US45087","Union County, South Carolina","10421","null","1093","null","6822","null","965","null","43","null","74","null","1285","null","697","null","889","500","null","null","389","null","276","null","341","null","364","null","652","null","353","null","0","null","226","null",
"0500000US45089","Williamsburg County, South Carolina","13517","null","1458","null","8850","null","1263","null","817","null","481","null","173","null","159","null","1313","752","null","null","1282","null","802","null","161","null","215","null","921","null","600","null","0","null","226","null",
"0500000US45091","York County, South Carolina","139724","null","4017","null","102174","null","4580","null","5678","null","1472","null","6879","null","1331","null","9464","1780","null","null","6007","null","1750","null","2603","null","1012","null","6752","null","1832","null","167","null","203","null",
"0500000US46011","Brookings County, South Dakota","18955","null","1152","null","13211","null","1333","null","660","null","382","null","556","null","337","null","1206","533","null","null","2407","null","776","null","221","null","224","null","682","null","316","null","12","null","20","null",
"0500000US46013","Brown County, South Dakota","19007","null","1117","null","11854","null","1382","null","775","null","415","null","2306","null","826","null","992","367","null","null","791","null","443","null","476","null","289","null","1762","null","661","null","51","null","64","null",
"0500000US46029","Codington County, South Dakota","15019","null","986","null","9937","null","1264","null","327","null","320","null","1331","null","576","null","1944","708","null","null","169","null","147","null","65","null","112","null","1176","null","445","null","70","null","69","null",
"0500000US46035","Davison County, South Dakota","11777","null","1491","null","7726","null","1452","null","127","null","139","null","1183","null","494","null","831","498","null","null","249","null","241","null","255","null","245","null","1406","null","684","null","0","null","170","null",
"0500000US46081","Lawrence County, South Dakota","15199","null","1571","null","9287","null","1470","null","1119","null","832","null","1076","null","498","null","1431","787","null","null","768","null","534","null","792","null","619","null","726","null","396","null","0","null","170","null",
"0500000US46083","Lincoln County, South Dakota","38804","null","1700","null","23050","null","2356","null","2727","null","1386","null","6589","null","1470","null","2172","1006","null","null","560","null","333","null","758","null","471","null","2948","null","1185","null","0","null","170","null",
"0500000US46093","Meade County, South Dakota","14681","null","1430","null","9276","null","1324","null","603","null","363","null","1144","null","518","null","1305","677","null","null","380","null","398","null","1264","null","626","null","709","null","431","null","0","null","170","null",
"0500000US46099","Minnehaha County, South Dakota","111207","null","2625","null","75684","null","3448","null","3530","null","1159","null","16501","null","1943","null","4494","1128","null","null","2297","null","678","null","2821","null","794","null","5688","null","1350","null","192","null","242","null",
"0500000US46103","Pennington County, South Dakota","54599","null","2170","null","31304","null","2196","null","2448","null","1216","null","8141","null","1301","null","3562","1002","null","null","1762","null","739","null","2595","null","886","null","4763","null","1232","null","24","null","39","null",
"0500000US46135","Yankton County, South Dakota","12648","null","1662","null","8203","null","1403","null","329","null","216","null","1590","null","604","null","607","497","null","null","911","null","523","null","276","null","186","null","714","null","371","null","18","null","30","null",
"0500000US47001","Anderson County, Tennessee","34201","null","2213","null","23245","null","2704","null","413","null","321","null","3528","null","891","null","2505","1000","null","null","1162","null","563","null","1461","null","736","null","1794","null","686","null","93","null","154","null",
"0500000US47003","Bedford County, Tennessee","21795","null","1643","null","16884","null","1761","null","634","null","463","null","706","null","414","null","1713","875","null","null","429","null","389","null","639","null","481","null","752","null","487","null","38","null","66","null",
"0500000US47009","Blount County, Tennessee","66964","null","2207","null","46630","null","2848","null","1584","null","815","null","6094","null","1593","null","4872","1493","null","null","2012","null","849","null","1150","null","543","null","4622","null","1182","null","0","null","224","null",
"0500000US47011","Bradley County, Tennessee","47525","null","2911","null","30973","null","2751","null","1436","null","931","null","5276","null","1493","null","4151","1140","null","null","896","null","613","null","1202","null","690","null","3458","null","1250","null","133","null","169","null",
"0500000US47013","Campbell County, Tennessee","16036","null","1300","null","12375","null","1209","null","220","null","281","null","633","null","394","null","1466","554","null","null","156","null","201","null","445","null","365","null","668","null","411","null","73","null","99","null",
"0500000US47017","Carroll County, Tennessee","11236","null","1144","null","6747","null","908","null","356","null","271","null","776","null","406","null","1348","581","null","null","521","null","270","null","225","null","211","null","1263","null","546","null","0","null","224","null",
"0500000US47019","Carter County, Tennessee","22202","null","1662","null","14446","null","1626","null","879","null","596","null","1518","null","620","null","1373","509","null","null","1338","null","583","null","756","null","431","null","1892","null","761","null","0","null","224","null",
"0500000US47021","Cheatham County, Tennessee","22165","null","1249","null","13456","null","1512","null","596","null","413","null","1537","null","709","null","2316","1014","null","null","816","null","518","null","297","null","262","null","3147","null","1093","null","0","null","224","null",
"0500000US47025","Claiborne County, Tennessee","13554","null","1053","null","9595","null","1349","null","398","null","368","null","480","null","317","null","1105","450","null","null","627","null","404","null","551","null","401","null","798","null","424","null","0","null","224","null",
"0500000US47029","Cocke County, Tennessee","15613","null","2078","null","12108","null","1899","null","230","null","249","null","397","null","303","null","922","557","null","null","264","null","233","null","168","null","245","null","1032","null","612","null","492","null","631","null",
"0500000US47031","Coffee County, Tennessee","26328","null","2279","null","18390","null","2502","null","924","null","578","null","740","null","444","null","2988","924","null","null","674","null","427","null","864","null","614","null","1748","null","617","null","0","null","224","null",
"0500000US47035","Cumberland County, Tennessee","22602","null","2015","null","16736","null","1896","null","166","null","164","null","834","null","463","null","1110","635","null","null","1411","null","798","null","313","null","293","null","2032","null","993","null","0","null","224","null",
"0500000US47037","Davidson County, Tennessee","383055","null","7274","null","253162","null","7239","null","14200","null","2515","null","37095","null","3624","null","21798","3018","null","null","16329","null","2724","null","6118","null","1476","null","33890","null","3780","null","463","null","299","null",
"0500000US47041","DeKalb County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US47043","Dickson County, Tennessee","26011","null","1733","null","18156","null","1945","null","829","null","455","null","1477","null","627","null","2009","714","null","null","900","null","585","null","592","null","443","null","2048","null","742","null","0","null","224","null",
"0500000US47045","Dyer County, Tennessee","16114","null","1363","null","11181","null","1641","null","552","null","481","null","137","null","158","null","1612","784","null","null","488","null","424","null","609","null","447","null","1410","null","1065","null","125","null","161","null",
"0500000US47047","Fayette County, Tennessee","17831","null","1329","null","12015","null","1379","null","328","null","255","null","1639","null","768","null","1572","643","null","null","381","null","250","null","288","null","173","null","1608","null","569","null","0","null","224","null",
"0500000US47051","Franklin County, Tennessee","20304","null","1658","null","13146","null","1546","null","243","null","187","null","1500","null","640","null","2172","962","null","null","1138","null","560","null","953","null","476","null","1152","null","656","null","0","null","224","null",
"0500000US47053","Gibson County, Tennessee","22321","null","1366","null","15591","null","1596","null","94","null","170","null","2634","null","951","null","1410","700","null","null","803","null","591","null","291","null","208","null","1498","null","633","null","0","null","224","null",
"0500000US47055","Giles County, Tennessee","14232","null","1037","null","10054","null","1238","null","296","null","315","null","953","null","581","null","946","482","null","null","623","null","462","null","395","null","269","null","825","null","465","null","140","null","215","null",
"0500000US47057","Grainger County, Tennessee","9362","null","1538","null","6666","null","1450","null","413","null","311","null","870","null","612","null","514","413","null","null","158","null","163","null","36","null","61","null","705","null","336","null","0","null","224","null",
"0500000US47059","Greene County, Tennessee","30853","null","1883","null","21862","null","1981","null","1455","null","752","null","1488","null","637","null","2047","721","null","null","1355","null","674","null","418","null","265","null","2176","null","783","null","52","null","86","null",
"0500000US47063","Hamblen County, Tennessee","25790","null","2795","null","18668","null","2712","null","697","null","468","null","1112","null","671","null","2673","1196","null","null","404","null","279","null","665","null","626","null","1571","null","745","null","0","null","224","null",
"0500000US47065","Hamilton County, Tennessee","181697","null","4898","null","125874","null","4755","null","6065","null","1484","null","16450","null","2519","null","9660","1995","null","null","7184","null","1616","null","4908","null","1338","null","11109","null","1640","null","447","null","250","null",
"0500000US47069","Hardeman County, Tennessee","8826","null","3671","null","5287","null","2350","null","146","null","184","null","549","null","434","null","961","630","null","null","830","null","543","null","94","null","120","null","959","null","835","null","0","null","224","null",
"0500000US47071","Hardin County, Tennessee","12369","null","1197","null","8684","null","1128","null","423","null","431","null","647","null","466","null","1382","710","null","null","279","null","248","null","134","null","185","null","820","null","560","null","0","null","224","null",
"0500000US47073","Hawkins County, Tennessee","20319","null","1997","null","15302","null","1915","null","376","null","338","null","1007","null","507","null","2124","748","null","null","621","null","468","null","402","null","269","null","471","null","350","null","16","null","27","null",
"0500000US47077","Henderson County, Tennessee","12660","null","1422","null","8822","null","1398","null","412","null","405","null","1234","null","604","null","1418","561","null","null","100","null","129","null","71","null","105","null","603","null","413","null","0","null","224","null",
"0500000US47079","Henry County, Tennessee","11996","null","1719","null","6986","null","1066","null","786","null","567","null","793","null","427","null","1454","838","null","null","641","null","500","null","13","null","23","null","1119","null","589","null","204","null","280","null",
"0500000US47081","Hickman County, Tennessee","10302","null","1350","null","7157","null","1319","null","366","null","439","null","504","null","350","null","953","423","null","null","750","null","681","null","0","null","224","null","572","null","418","null","0","null","224","null",
"0500000US47089","Jefferson County, Tennessee","23926","null","2049","null","16728","null","2113","null","380","null","311","null","1486","null","627","null","1530","841","null","null","587","null","580","null","471","null","408","null","2540","null","1077","null","204","null","341","null",
"0500000US47091","Johnson County, Tennessee","6623","null","1225","null","4523","null","1066","null","172","null","176","null","567","null","414","null","283","256","null","null","718","null","375","null","0","null","224","null","360","null","294","null","0","null","224","null",
"0500000US47093","Knox County, Tennessee","241702","null","5726","null","159527","null","5333","null","6340","null","1144","null","21474","null","2616","null","12821","2012","null","null","15320","null","2172","null","7776","null","1569","null","18161","null","2617","null","283","null","180","null",
"0500000US47097","Lauderdale County, Tennessee","8872","null","995","null","5912","null","1103","null","211","null","230","null","575","null","254","null","818","325","null","null","741","null","408","null","0","null","224","null","615","null","413","null","0","null","224","null",
"0500000US47099","Lawrence County, Tennessee","20230","null","1481","null","13888","null","1654","null","670","null","384","null","1413","null","611","null","1498","765","null","null","590","null","343","null","341","null","228","null","1698","null","709","null","132","null","163","null",
"0500000US47103","Lincoln County, Tennessee","13814","null","1217","null","9766","null","1321","null","401","null","527","null","332","null","235","null","1108","570","null","null","792","null","537","null","361","null","306","null","1054","null","446","null","0","null","224","null",
"0500000US47105","Loudon County, Tennessee","24522","null","1716","null","16917","null","2065","null","514","null","320","null","2037","null","726","null","2351","1191","null","null","431","null","330","null","960","null","437","null","1312","null","738","null","0","null","224","null",
"0500000US47107","McMinn County, Tennessee","21833","null","1957","null","16965","null","2060","null","576","null","456","null","827","null","425","null","1247","445","null","null","215","null","185","null","385","null","345","null","1618","null","620","null","0","null","224","null",
"0500000US47109","McNairy County, Tennessee","10053","null","879","null","7151","null","846","null","140","null","183","null","400","null","301","null","1429","533","null","null","366","null","321","null","106","null","102","null","461","null","351","null","0","null","224","null",
"0500000US47111","Macon County, Tennessee","11260","null","1345","null","7732","null","1562","null","140","null","188","null","628","null","450","null","1620","767","null","null","281","null","274","null","81","null","102","null","778","null","602","null","0","null","224","null",
"0500000US47113","Madison County, Tennessee","44302","null","2033","null","30636","null","2325","null","1414","null","614","null","4176","null","1175","null","3046","940","null","null","1757","null","899","null","245","null","321","null","2747","null","900","null","281","null","372","null",
"0500000US47115","Marion County, Tennessee","10700","null","1538","null","7572","null","1371","null","181","null","223","null","683","null","456","null","1256","712","null","null","96","null","95","null","334","null","251","null","578","null","387","null","0","null","224","null",
"0500000US47117","Marshall County, Tennessee","16439","null","1670","null","11015","null","1744","null","106","null","127","null","933","null","470","null","1836","796","null","null","373","null","321","null","189","null","191","null","1987","null","1099","null","0","null","224","null",
"0500000US47119","Maury County, Tennessee","52175","null","2554","null","34627","null","2629","null","1432","null","775","null","4822","null","1335","null","4761","1689","null","null","1467","null","773","null","1163","null","716","null","3794","null","1300","null","109","null","179","null",
"0500000US47123","Monroe County, Tennessee","19221","null","2043","null","13862","null","1851","null","105","null","178","null","1586","null","922","null","1174","646","null","null","593","null","595","null","448","null","317","null","1453","null","664","null","0","null","224","null",
"0500000US47125","Montgomery County, Tennessee","94776","null","4230","null","62676","null","4472","null","2140","null","1062","null","5584","null","1726","null","10181","2661","null","null","3724","null","1279","null","5235","null","1254","null","5236","null","1854","null","0","null","224","null",
"0500000US47129","Morgan County, Tennessee","7753","null","1496","null","5467","null","1333","null","0","null","224","null","866","null","782","null","254","216","null","null","218","null","261","null","672","null","612","null","276","null","258","null","0","null","224","null",
"0500000US47131","Obion County, Tennessee","13828","null","1260","null","9750","null","1288","null","93","null","87","null","447","null","261","null","1640","657","null","null","478","null","269","null","323","null","238","null","1097","null","454","null","0","null","224","null",
"0500000US47133","Overton County, Tennessee","9727","null","1162","null","6431","null","1009","null","365","null","291","null","527","null","339","null","987","423","null","null","479","null","339","null","45","null","41","null","749","null","479","null","144","null","167","null",
"0500000US47141","Putnam County, Tennessee","42188","null","2064","null","26107","null","2447","null","887","null","579","null","2558","null","961","null","4332","1305","null","null","2982","null","1003","null","147","null","179","null","4988","null","1618","null","187","null","214","null",
"0500000US47143","Rhea County, Tennessee","14022","null","1699","null","11048","null","1596","null","142","null","168","null","550","null","386","null","1131","790","null","null","420","null","406","null","365","null","328","null","366","null","364","null","0","null","224","null",
"0500000US47145","Roane County, Tennessee","21994","null","1763","null","12280","null","1575","null","0","null","224","null","3047","null","1102","null","1888","719","null","null","1434","null","888","null","1349","null","635","null","1948","null","925","null","48","null","83","null",
"0500000US47147","Robertson County, Tennessee","33495","null","1959","null","23548","null","1882","null","879","null","647","null","1844","null","728","null","2876","961","null","null","1396","null","573","null","927","null","564","null","2013","null","752","null","12","null","22","null",
"0500000US47149","Rutherford County, Tennessee","185721","null","4723","null","131283","null","6052","null","5242","null","1608","null","13159","null","2779","null","13463","2505","null","null","7885","null","2171","null","3941","null","1423","null","10640","null","2094","null","108","null","182","null",
"0500000US47151","Scott County, Tennessee","9357","null","1277","null","6418","null","1271","null","447","null","388","null","328","null","300","null","1234","589","null","null","297","null","288","null","66","null","93","null","519","null","449","null","48","null","81","null",
"0500000US47155","Sevier County, Tennessee","44313","null","2502","null","30610","null","2211","null","1048","null","590","null","2165","null","768","null","3718","1190","null","null","912","null","453","null","627","null","531","null","5143","null","1514","null","90","null","154","null",
"0500000US47157","Shelby County, Tennessee","424354","null","9531","null","299181","null","10056","null","10108","null","1767","null","33425","null","3390","null","31926","3815","null","null","12036","null","2386","null","13764","null","2668","null","22997","null","3444","null","917","null","516","null",
"0500000US47159","Smith County, Tennessee","11559","null","2761","null","7796","null","2061","null","93","null","121","null","262","null","309","null","1185","505","null","null","305","null","276","null","511","null","453","null","1108","null","586","null","299","null","383","null",
"0500000US47163","Sullivan County, Tennessee","66980","null","2926","null","46449","null","2652","null","1749","null","756","null","6005","null","1366","null","4984","1156","null","null","1567","null","672","null","1694","null","718","null","4532","null","1172","null","0","null","224","null",
"0500000US47165","Sumner County, Tennessee","99746","null","3152","null","68506","null","3502","null","2846","null","1009","null","5952","null","1208","null","8326","1437","null","null","4626","null","1342","null","2497","null","1322","null","6955","null","1580","null","38","null","66","null",
"0500000US47167","Tipton County, Tennessee","26053","null","1608","null","16310","null","1642","null","648","null","408","null","2389","null","921","null","2766","824","null","null","428","null","285","null","1051","null","503","null","2461","null","788","null","0","null","224","null",
"0500000US47173","Union County, Tennessee","7774","null","1404","null","5644","null","1325","null","131","null","154","null","165","null","178","null","877","441","null","null","443","null","335","null","154","null","154","null","360","null","251","null","0","null","224","null",
"0500000US47177","Warren County, Tennessee","19274","null","1306","null","14963","null","1270","null","75","null","98","null","342","null","221","null","1689","701","null","null","404","null","386","null","251","null","237","null","1550","null","615","null","0","null","224","null",
"0500000US47179","Washington County, Tennessee","63499","null","2871","null","41679","null","3583","null","2317","null","1140","null","6585","null","1326","null","3778","1198","null","null","3308","null","1223","null","1651","null","781","null","4088","null","1449","null","93","null","149","null",
"0500000US47183","Weakley County, Tennessee","15051","null","1082","null","9301","null","1012","null","485","null","358","null","899","null","480","null","1211","510","null","null","2150","null","846","null","13","null","26","null","992","null","427","null","0","null","224","null",
"0500000US47185","White County, Tennessee","10609","null","1477","null","6945","null","1372","null","137","null","160","null","1487","null","1031","null","582","327","null","null","75","null","127","null","0","null","224","null","1383","null","766","null","0","null","224","null",
"0500000US47187","Williamson County, Tennessee","132191","null","3832","null","88106","null","4736","null","8012","null","1753","null","9446","null","2219","null","10106","2464","null","null","1487","null","709","null","2414","null","1320","null","12568","null","2405","null","52","null","62","null",
"0500000US47189","Wilson County, Tennessee","74873","null","2950","null","52112","null","3893","null","2593","null","1206","null","6812","null","1917","null","4661","1384","null","null","1816","null","858","null","1978","null","722","null","4801","null","1430","null","100","null","169","null",
"0500000US48001","Anderson County, Texas","19958","null","3064","null","12185","null","2614","null","996","null","758","null","781","null","514","null","2447","1403","null","null","2331","null","1010","null","314","null","410","null","862","null","655","null","42","null","76","null",
"0500000US48005","Angelina County, Texas","34780","null","2173","null","22915","null","2214","null","1326","null","734","null","1665","null","576","null","3081","968","null","null","2770","null","1007","null","1024","null","570","null","1999","null","873","null","0","null","249","null",
"0500000US48007","Aransas County, Texas","8092","null","2279","null","2052","null","852","null","891","null","709","null","778","null","638","null","3173","1659","null","null","463","null","447","null","273","null","351","null","462","null","546","null","0","null","249","null",
"0500000US48013","Atascosa County, Texas","20875","null","1998","null","15223","null","1852","null","287","null","294","null","864","null","597","null","1683","1046","null","null","85","null","119","null","532","null","355","null","2201","null","918","null","0","null","249","null",
"0500000US48015","Austin County, Texas","12754","null","1306","null","7865","null","1382","null","320","null","277","null","862","null","529","null","859","419","null","null","427","null","363","null","412","null","368","null","2009","null","1027","null","0","null","249","null",
"0500000US48019","Bandera County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US48021","Bastrop County, Texas","46611","null","4119","null","31474","null","4338","null","1403","null","1223","null","1556","null","940","null","4014","1723","null","null","3880","null","1676","null","2184","null","1855","null","2100","null","1472","null","0","null","249","null",
"0500000US48025","Bee County, Texas","10653","null","2401","null","5206","null","1677","null","411","null","407","null","699","null","684","null","768","439","null","null","2350","null","1318","null","336","null","441","null","883","null","607","null","0","null","249","null",
"0500000US48027","Bell County, Texas","149620","null","5316","null","92988","null","5577","null","3371","null","1008","null","10420","null","2447","null","15892","2530","null","null","6099","null","2002","null","13846","null","2446","null","6764","null","1749","null","240","null","274","null",
"0500000US48029","Bexar County, Texas","941374","null","12838","null","640381","null","14533","null","28248","null","3509","null","58435","null","5125","null","71296","5270","null","null","38117","null","4134","null","40227","null","4072","null","63485","null","5602","null","1185","null","518","null",
"0500000US48037","Bowie County, Texas","38641","null","2654","null","26493","null","2528","null","897","null","546","null","1936","null","759","null","2418","935","null","null","3837","null","1173","null","1489","null","607","null","1424","null","611","null","147","null","186","null",
"0500000US48039","Brazoria County, Texas","176528","null","5811","null","124026","null","5932","null","6013","null","2249","null","11113","null","2663","null","14009","2832","null","null","9051","null","2817","null","4081","null","1552","null","8147","null","2107","null","88","null","116","null",
"0500000US48041","Brazos County, Texas","110652","null","4078","null","66236","null","4492","null","4731","null","1590","null","7537","null","1600","null","8349","1712","null","null","18186","null","1953","null","842","null","484","null","4460","null","1217","null","311","null","373","null",
"0500000US48049","Brown County, Texas","16476","null","1178","null","10778","null","1188","null","81","null","113","null","1677","null","683","null","1713","754","null","null","1290","null","609","null","45","null","84","null","847","null","431","null","45","null","77","null",
"0500000US48053","Burnet County, Texas","23440","null","1800","null","15242","null","1882","null","1177","null","683","null","2140","null","888","null","2147","1104","null","null","555","null","302","null","277","null","309","null","1792","null","702","null","110","null","188","null",
"0500000US48055","Caldwell County, Texas","21181","null","1528","null","12344","null","1886","null","1174","null","639","null","434","null","272","null","3202","1080","null","null","1078","null","516","null","622","null","583","null","2327","null","1120","null","0","null","249","null",
"0500000US48057","Calhoun County, Texas","10592","null","1458","null","6654","null","1034","null","907","null","732","null","336","null","241","null","2096","960","null","null","206","null","220","null","207","null","272","null","114","null","161","null","72","null","135","null",
"0500000US48061","Cameron County, Texas","167715","null","4913","null","110857","null","4895","null","5110","null","2119","null","7009","null","1564","null","20341","3590","null","null","6662","null","1670","null","3891","null","1350","null","13584","null","2295","null","261","null","329","null",
"0500000US48067","Cass County, Texas","10788","null","1201","null","7763","null","1209","null","44","null","80","null","631","null","479","null","871","461","null","null","170","null","179","null","678","null","713","null","631","null","411","null","0","null","249","null",
"0500000US48071","Chambers County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US48073","Cherokee County, Texas","18433","null","1932","null","12679","null","1652","null","339","null","353","null","1370","null","909","null","736","505","null","null","2116","null","824","null","250","null","339","null","864","null","559","null","79","null","129","null",
"0500000US48085","Collin County, Texas","569494","null","7651","null","425692","null","9293","null","24007","null","2814","null","29972","null","3475","null","39565","5233","null","null","12013","null","2156","null","6580","null","1761","null","30954","null","3083","null","711","null","572","null",
"0500000US48089","Colorado County, Texas","8799","null","1700","null","5968","null","1872","null","221","null","266","null","994","null","506","null","570","339","null","null","377","null","280","null","0","null","249","null","600","null","556","null","69","null","117","null",
"0500000US48091","Comal County, Texas","85575","null","3243","null","55412","null","4703","null","4459","null","1792","null","5680","null","1813","null","5281","1607","null","null","1774","null","815","null","3502","null","1558","null","8641","null","3106","null","826","null","598","null",
"0500000US48097","Cooke County, Texas","20870","null","1597","null","12579","null","1593","null","2487","null","969","null","1164","null","529","null","1409","585","null","null","548","null","369","null","356","null","353","null","2194","null","1013","null","133","null","228","null",
"0500000US48099","Coryell County, Texas","25327","null","2016","null","14436","null","1907","null","992","null","420","null","1412","null","607","null","2188","778","null","null","2087","null","815","null","2851","null","884","null","1361","null","532","null","0","null","249","null",
"0500000US48113","Dallas County, Texas","1286699","null","13105","null","947115","null","14731","null","43799","null","3623","null","72936","null","6381","null","75871","6335","null","null","29287","null","3495","null","24096","null","3749","null","90930","null","7514","null","2665","null","1149","null",
"0500000US48121","Denton County, Texas","509534","null","8233","null","369664","null","9926","null","21361","null","3211","null","29498","null","3859","null","36080","3909","null","null","17357","null","3489","null","7089","null","1610","null","27041","null","3197","null","1444","null","1121","null",
"0500000US48123","DeWitt County, Texas","8326","null","936","null","5706","null","806","null","140","null","168","null","450","null","341","null","1171","467","null","null","421","null","278","null","97","null","127","null","341","null","276","null","0","null","249","null",
"0500000US48135","Ector County, Texas","69719","null","4115","null","44507","null","4393","null","4174","null","1615","null","3411","null","1577","null","8146","2393","null","null","2568","null","1447","null","585","null","464","null","6015","null","2399","null","313","null","380","null",
